,externalfilenum,jobtypedescription,address,issuedate,inspectiontype,fulldeficiency,outcome,inspectioncompleteddate,disciplinetype,general_contractor,checklist,statusname,deficiencies,x_coord,y_coord,processid,point,:@computed_region_qeuu_piif,:@computed_region_xxr9_iwz2,deficiencyresolved,resolveddate,permitclosedate,permitholder
544,BP2022-12868,Single Construction Permit,348 SAVANNA PA NE,2022-08-15T00:00:00.000,Final,9.8.8  Rear door has been secured closed and also side entry door.,Acceptable,2023-04-20T00:00:00.000,Building Deficiencies,HOMES BY AVI (CALGARY),Exterior,COMP,False,-113.96694933165064,51.138315151504976,430245837,"{'type': 'Point', 'coordinates': [-113.966949331651, 51.138315151505]}",86,5,,,2023-04-20T00:00:00.000,
545,BP2022-12868,Single Construction Permit,348 SAVANNA PA NE,2022-08-15T00:00:00.000,Final,"Field Level Hazard Assessment: 2 deg. C, Site safe and clean",Acceptable,2023-04-20T00:00:00.000,Building Deficiencies,HOMES BY AVI (CALGARY),Field Level Hazard Assessment (FLHA),COMP,False,-113.96694933165064,51.138315151504976,430245837,"{'type': 'Point', 'coordinates': [-113.966949331651, 51.138315151505]}",86,5,,,2023-04-20T00:00:00.000,
546,BP2022-12868,Single Construction Permit,348 SAVANNA PA NE,2022-08-15T00:00:00.000,Final,Pre-Possession Inspection Observations were:  Home com[plete and ready for occupancy,Acceptable,2023-04-20T00:00:00.000,Building Deficiencies,HOMES BY AVI (CALGARY),General Inspection Observations,COMP,False,-113.96694933165064,51.138315151504976,430245837,"{'type': 'Point', 'coordinates': [-113.966949331651, 51.138315151505]}",86,5,,,2023-04-20T00:00:00.000,
547,BP2022-12868,Single Construction Permit,348 SAVANNA PA NE,2022-08-15T00:00:00.000,Final,Bathroom GFCI not working properly (will not reset).,Acceptable with Conditions,2023-04-20T00:00:00.000,Electrical Deficiencies,HOMES BY AVI (CALGARY),,COMP,False,-113.96694933165064,51.138315151504976,430245838,"{'type': 'Point', 'coordinates': [-113.966949331651, 51.138315151505]}",86,5,,,2023-04-20T00:00:00.000,
548,BP2022-12862,Single Construction Permit,130 ARBOUR LAKE RI NW,2022-08-05T00:00:00.000,Final,9.8.8  Rear door has been secured closed,Acceptable with Conditions,2023-04-21T00:00:00.000,Building Deficiencies,TRICO HOMES,SCP Pre-Possession (All),COMP,False,-114.21303833491096,51.129909302941634,430669575,"{'type': 'Point', 'coordinates': [-114.213038334911, 51.129909302942]}",37,2,,,2023-04-21T00:00:00.000,
549,BP2021-03206,Residential Improvement Project,55B SHERVIEW GV NW,2021-03-18T00:00:00.000,Final,"Field Level Hazard Assessment: 17 degrees, sunny. Safe access provided, PPE worn.",Not Acceptable,2023-06-06T00:00:00.000,Building Deficiencies,"IKECHI, CHRISTIAN",Field Level Hazard Assessment (FLHA),COMP,False,-114.15888983511714,51.16461560248357,425934200,"{'type': 'Point', 'coordinates': [-114.158889835117, 51.164615602484]}",225,2,1.0,2023-06-09T00:00:00.000,,
550,BP2021-03206,Residential Improvement Project,55B SHERVIEW GV NW,2021-03-18T00:00:00.000,Final,"Secondary Suite Inspection Observations were: Sliding egress window in bedrooms. Smoke and CO2 monitors installed. Self closing hinges, dead bolt locks on smoke barrier doors. Multiple holes in furnace room fire separation, behind furnace, at wire penetrations and other service penetrations. Laundry closet also has unsealed penetrations and unsealed drywall joints open to common space/stairwell. Owner present for inspection, areas requiring sealant reviewed.",Not Acceptable,2023-06-06T00:00:00.000,Building Deficiencies,"IKECHI, CHRISTIAN",General Inspection Observations,COMP,False,-114.15888983511714,51.16461560248357,425934200,"{'type': 'Point', 'coordinates': [-114.158889835117, 51.164615602484]}",225,2,1.0,2023-06-09T00:00:00.000,,
551,BP2021-03206,Residential Improvement Project,55B SHERVIEW GV NW,2021-03-18T00:00:00.000,Final,"9.10.9.14 Smoke tight barrier of 12.7 gypsum is required - Touch ups required at service penetration, ensure drywall tape, minor holes are adequately covered.",Acceptable with Conditions,2023-06-09T00:00:00.000,Building Deficiencies,"IKECHI, CHRISTIAN",All Secondary Suite's and RVI's,COMP,False,-114.15888983511714,51.16461560248357,439121519,"{'type': 'Point', 'coordinates': [-114.158889835117, 51.164615602484]}",225,2,,,,
552,BP2021-03206,Residential Improvement Project,55B SHERVIEW GV NW,2021-03-18T00:00:00.000,Final,"Contractor to complete items, then may continue - Ok to proceed. Ensure deficiencies corrected before occupancy. No further building inspection required.",Acceptable with Conditions,2023-06-09T00:00:00.000,Building Deficiencies,"IKECHI, CHRISTIAN",Directives,COMP,False,-114.15888983511714,51.16461560248357,439121519,"{'type': 'Point', 'coordinates': [-114.158889835117, 51.164615602484]}",225,2,,,,
553,BP2021-03206,Residential Improvement Project,55B SHERVIEW GV NW,2021-03-18T00:00:00.000,Final,Secondary Suite Inspection Observations were: Reinspection of previous deficiencies. Large gaps and holes noticed before have been patched. Minor touch ups required in furnace room and laundry closet.,Acceptable with Conditions,2023-06-09T00:00:00.000,Building Deficiencies,"IKECHI, CHRISTIAN",General Inspection Observations,COMP,False,-114.15888983511714,51.16461560248357,439121519,"{'type': 'Point', 'coordinates': [-114.158889835117, 51.164615602484]}",225,2,,,,
554,BP2022-15405,Single Construction Permit,218 LUCAS HT NW,2022-09-19T00:00:00.000,Gas Final,Vent material not approved Replace ABS coupling (not glued) at exterior portion of furnace vent with approved material.,Acceptable with Conditions,2023-06-16T00:00:00.000,P & G Deficiencies,EXCEL HOMES LIMITED PARTNERSHIP,Gas Venting,COMP,False,-114.0791036941563,51.19027963940065,439602270,"{'type': 'Point', 'coordinates': [-114.079103694156, 51.190279639401]}",212,3,,,,
555,BP2022-15449,Residential Improvement Project,15025 37 ST SW,2022-09-26T00:00:00.000,Final,Correct and RECALL inspection.,Not Acceptable,2023-06-07T00:00:00.000,Building Deficiencies,CALBRIDGE HOMES,Directives,COMP,False,-114.1405226636258,50.91840421129841,419098765,"{'type': 'Point', 'coordinates': [-114.140522663626, 50.918404211298]}",24,13,1.0,2023-06-15T00:00:00.000,,
556,BP2022-15571,Residential Improvement Project,1459 ROBSON CR SE,2022-10-12T00:00:00.000,Framing,Electrical Permit is required for any electrical work being done.,Not Acceptable,2023-05-25T00:00:00.000,Building Deficiencies,ALTA HOME,All Secondary Suite's and RVI's,COMP,False,-113.99031746637966,51.04177043979984,435913220,"{'type': 'Point', 'coordinates': [-113.99031746638, 51.0417704398]}",301,9,1.0,2023-06-14T00:00:00.000,,
557,BP2022-13139,Single Construction Permit,36 CORNERBROOK CV NE,2022-08-08T00:00:00.000,Final,Access required for jet tub motor. On suite bathroom,Acceptable with Conditions,2023-04-21T00:00:00.000,Electrical Deficiencies,TRICO HOMES,,COMP,False,-113.92903555969383,51.16046208463027,430527614,"{'type': 'Point', 'coordinates': [-113.929035559694, 51.16046208463]}",204,5,,,2023-04-21T00:00:00.000,
558,BP2022-13401,Commercial / Multi Family Project,#110 396 11 AV SW,2022-09-19T00:00:00.000,Final,"Contractor to complete items, then may continue",Acceptable with Conditions,2023-05-03T00:00:00.000,Building Deficiencies,,Directives,COMP,False,-114.07109123944649,51.04288741967528,431226369,"{'type': 'Point', 'coordinates': [-114.071091239446, 51.042887419675]}",122,8,,,2023-05-03T00:00:00.000,
559,BP2022-13451,Single Construction Permit,128 CREEKSTONE DR SW,2022-08-17T00:00:00.000,Final,"Contractor to complete items, then may continue",Acceptable with Conditions,2023-04-24T00:00:00.000,Building Deficiencies,SHANE HOMES,Directives,COMP,False,-114.06464152571557,50.86074624864847,430315560,"{'type': 'Point', 'coordinates': [-114.064641525716, 50.860746248648]}",208,13,,,2023-04-24T00:00:00.000,
560,BP2022-13594,Single Construction Permit,45 HARVEST HILLS MR NE,2022-08-15T00:00:00.000,Final,"9.14.6 Site grading, slope drainage away from the building",Acceptable with Conditions,2023-05-15T00:00:00.000,Building Deficiencies,WAVE HOMES,SCP Pre-Possession (All),COMP,False,-114.04574358695082,51.15290096065942,434110870,"{'type': 'Point', 'coordinates': [-114.045743586951, 51.152900960659]}",247,3,,,2023-05-16T00:00:00.000,
561,BP2021-04039,Residential Improvement Project,235 EDGEVALLEY CI NW,2021-03-22T00:00:00.000,Framing,Alteration Inspection Observations were: - Main floor interior renovation in the existing laundry room. laundry room has been converted to bathroom and laundry with code compliant door width. existing washroom renovation never completed. bath exhaust has been installed.,Acceptable  - Close Permit,2023-06-12T00:00:00.000,Building Deficiencies,ROCKSTAR PLUMBING & GAS,General Inspection Observations,COMP,False,-114.1457891476868,51.12969939380852,294580005,"{'type': 'Point', 'coordinates': [-114.145789147687, 51.129699393809]}",76,4,,,,
562,BP2022-13624,Single Construction Permit,166 ROWLEY GA NW,2022-09-07T00:00:00.000,Final,"Contractor to complete items, then may continue",Acceptable with Conditions,2023-05-09T00:00:00.000,Building Deficiencies,BROOKFIELD RESIDENTIAL (ALBERTA),Directives,COMP,False,-114.27193009299752,51.10463418239696,433365381,"{'type': 'Point', 'coordinates': [-114.271930092998, 51.104634182397]}",142,1,,,2023-05-09T00:00:00.000,
563,BP2021-06189,Residential Improvement Project,1719 92 AV SW,2021-04-23T00:00:00.000,Framing,"Field Level Hazard Assessment: +30 Degrees C, clear, calm. Terrain is not of issue. A green belt surrounds this home. No safety concerns. PPE worn",Acceptable  - Close Permit,2023-06-29T00:00:00.000,Building Deficiencies,TREVI POOLS,Field Level Hazard Assessment (FLHA),COMP,False,-114.10169305673256,50.970292180457704,300893955,"{'type': 'Point', 'coordinates': [-114.101693056733, 50.970292180458]}",180,11,,,,
564,BP2021-06651,Commercial / Multi Family Project,#120 11080 50 ST SE,2021-06-23T00:00:00.000,Final,"Alteration Inspection Observations were: Tenant fit out cosmetically finished. Green running msn signage, emergency lighting and fire extinguishers were all in place. All required documentation was provided in hard copy format and will be scanned into file. This BP is now closed.",Acceptable,2023-06-19T00:00:00.000,Building Deficiencies,,General Inspection Observations,COMP,False,-113.96076374532771,50.95451996294475,425860504,"{'type': 'Point', 'coordinates': [-113.960763745328, 50.954519962945]}",181,12,,,,
565,BP2021-06651,Commercial / Multi Family Project,#120 11080 50 ST SE,2021-06-23T00:00:00.000,Final,"Field Level Hazard Assessment: +15 Degrees C, overcast, calm. Terrain us not of issue. No safety concerns. PPE worn. All trade permits were closed out.",Acceptable,2023-06-19T00:00:00.000,Building Deficiencies,,Field Level Hazard Assessment (FLHA),COMP,False,-113.96076374532771,50.95451996294475,425860504,"{'type': 'Point', 'coordinates': [-113.960763745328, 50.954519962945]}",181,12,,,,
566,BP2021-06917,Commercial / Multi Family Project,#716 32 RED EMBERS PR NE,2021-05-28T00:00:00.000,Final,"Field Level Hazard Assessment:  Conditions were sunny and dry. Handrails, Guards and Fencing were in place. No unsafe conditions identified. Hard hat, Safety boots and vest worn.",Not Acceptable,2023-06-12T00:00:00.000,Building Deficiencies,,Field Level Hazard Assessment (FLHA),COMP,False,-113.95528936098587,51.16778356812255,418636134,"{'type': 'Point', 'coordinates': [-113.955289360986, 51.167783568123]}",174,5,1.0,2023-06-14T00:00:00.000,,
567,BP2021-06917,Commercial / Multi Family Project,#716 32 RED EMBERS PR NE,2021-05-28T00:00:00.000,Final,Plumbing permit to be completed prior to occupancy - open plumbing permit in unit 104,Not Acceptable,2023-06-12T00:00:00.000,Building Deficiencies,,Directives,COMP,False,-113.95528936098587,51.16778356812255,418636134,"{'type': 'Point', 'coordinates': [-113.955289360986, 51.167783568123]}",174,5,1.0,2023-06-14T00:00:00.000,,
568,BP2022-16061,Residential Improvement Project,27 DOUGLAS GLEN CM SE,2022-09-22T00:00:00.000,Framing,"Field Level Hazard Assessment: +10 Degrees C, overcast, rain, light wind. Terrain is not of issue. PPE worn.",Acceptable  - Close Permit,2023-06-14T00:00:00.000,Building Deficiencies,"HARDING, MATTHEW",Field Level Hazard Assessment (FLHA),COMP,False,-114.00397303000078,50.95220464379797,394460719,"{'type': 'Point', 'coordinates': [-114.003973030001, 50.952204643798]}",191,11,,,,
569,BP2022-16189,Single Construction Permit,116 AMBLESIDE HL NW,2022-09-28T00:00:00.000,Final,Range hood not installed - Contractor to install range hood fan and ensure proper function.,Acceptable with Conditions,2023-06-19T00:00:00.000,Building Deficiencies,TRICO HOMES,HVAC Final,COMP,False,-114.10813845016557,51.1846379609551,441208245,"{'type': 'Point', 'coordinates': [-114.108138450166, 51.184637960955]}",160,2,,,,
570,BP2022-13714,Single Construction Permit,318 WALCREST WY SE,2022-09-23T00:00:00.000,Final,"9.14.6 Site grading, slope drainage away from the building",Acceptable with Conditions,2023-04-19T00:00:00.000,Building Deficiencies,HOMES BY AVI (CALGARY),Exterior,COMP,False,-114.01295696085076,50.867625074521555,429930584,"{'type': 'Point', 'coordinates': [-114.012956960851, 50.867625074522]}",23,14,,,2023-04-26T00:00:00.000,
571,BP2022-13714,Single Construction Permit,318 WALCREST WY SE,2022-09-23T00:00:00.000,Final,"9.25.2.4. Insulation located in areas where it may be subject to mechanical damage shall be protected by a covering such as gypsum board, plywood, particleboard, OSB, waferboard or hardboard. (HWT)",Acceptable with Conditions,2023-04-19T00:00:00.000,Building Deficiencies,HOMES BY AVI (CALGARY),SCP Pre-Possession (All),COMP,False,-114.01295696085076,50.867625074521555,429930584,"{'type': 'Point', 'coordinates': [-114.012956960851, 50.867625074522]}",23,14,,,2023-04-26T00:00:00.000,
572,BP2022-13714,Single Construction Permit,318 WALCREST WY SE,2022-09-23T00:00:00.000,Final,9.26.18 Downspouts to carry water away from building,Acceptable with Conditions,2023-04-19T00:00:00.000,Building Deficiencies,HOMES BY AVI (CALGARY),Exterior,COMP,False,-114.01295696085076,50.867625074521555,429930584,"{'type': 'Point', 'coordinates': [-114.012956960851, 50.867625074522]}",23,14,,,2023-04-26T00:00:00.000,
573,BP2022-13714,Single Construction Permit,318 WALCREST WY SE,2022-09-23T00:00:00.000,Final,9.8.8  Rear door has been secured closed,Acceptable with Conditions,2023-04-19T00:00:00.000,Building Deficiencies,HOMES BY AVI (CALGARY),Exterior,COMP,False,-114.01295696085076,50.867625074521555,429930584,"{'type': 'Point', 'coordinates': [-114.012956960851, 50.867625074522]}",23,14,,,2023-04-26T00:00:00.000,
574,BP2022-13714,Single Construction Permit,318 WALCREST WY SE,2022-09-23T00:00:00.000,Final,"Contractor to complete items, then may continue",Acceptable with Conditions,2023-04-19T00:00:00.000,Building Deficiencies,HOMES BY AVI (CALGARY),Directives,COMP,False,-114.01295696085076,50.867625074521555,429930584,"{'type': 'Point', 'coordinates': [-114.012956960851, 50.867625074522]}",23,14,,,2023-04-26T00:00:00.000,
575,BP2022-13714,Single Construction Permit,318 WALCREST WY SE,2022-09-23T00:00:00.000,Final,"Field Level Hazard Assessment: Hazards present at time of inspection:None identifiedPPE worn at time of inspection:High visibility vest, steel toe bootsWeather conditions at time of inspection:SunshineWere site safety controls in place at time of inspection:Yes",Acceptable with Conditions,2023-04-19T00:00:00.000,Building Deficiencies,HOMES BY AVI (CALGARY),Field Level Hazard Assessment (FLHA),COMP,False,-114.01295696085076,50.867625074521555,429930584,"{'type': 'Point', 'coordinates': [-114.012956960851, 50.867625074522]}",23,14,,,2023-04-26T00:00:00.000,
576,BP2022-13714,Single Construction Permit,318 WALCREST WY SE,2022-09-23T00:00:00.000,Final,"Pre-Possession Inspection Observations were:  Exterior finish substantially complete.Smoke/CO alarms, handrails/guards, thermal barrier, non-vented soffit, flashing/end dams completed in required locations.",Acceptable with Conditions,2023-04-19T00:00:00.000,Building Deficiencies,HOMES BY AVI (CALGARY),General Inspection Observations,COMP,False,-114.01295696085076,50.867625074521555,429930584,"{'type': 'Point', 'coordinates': [-114.012956960851, 50.867625074522]}",23,14,,,2023-04-26T00:00:00.000,
577,BP2022-13730,Commercial / Multi Family Project,#134 3770 WESTWINDS DR NE,2022-10-27T00:00:00.000,Final,Alteration Inspection Observations were: Mechanical permit not inspected at the time of inspection.,Not Acceptable,2023-05-09T00:00:00.000,Building Deficiencies,,General Inspection Observations,COMP,False,-113.97368682091191,51.10712740023517,400580863,"{'type': 'Point', 'coordinates': [-113.973686820912, 51.107127400235]}",127,5,1.0,2023-05-15T00:00:00.000,2023-05-15T00:00:00.000,
578,BP2022-13730,Commercial / Multi Family Project,#134 3770 WESTWINDS DR NE,2022-10-27T00:00:00.000,Final,Correct and RECALL inspection.,Not Acceptable,2023-05-09T00:00:00.000,Building Deficiencies,,Directives,COMP,False,-113.97368682091191,51.10712740023517,400580863,"{'type': 'Point', 'coordinates': [-113.973686820912, 51.107127400235]}",127,5,1.0,2023-05-15T00:00:00.000,2023-05-15T00:00:00.000,
